"dist","yield (kg/acre)","acres","planting fam lab child (pers-hrs/acre)","seed (kg/acre)","Total CAN fert (kg/acre)","Total NPK fert (kg/acre)","Total UREA fert (kg/acre)","dap (kg/acre)","Total P&D chem (kg/acre)","adopter","tenure: owned with title deed","landprep: oxen","landprep: tractor","aehh07","Rain anomaly","Cstar","dap (KES/acre)","Total CAN fert (KES/acre)","Total NPK fert (KES/acre)","Total UREA fert (KES/acre)","Total P&D chem (KES/acre)","Rstar","dap (KES/kg)","Total CAN fert (KES/kg)","Total NPK fert (KES/kg)","Total UREA fert (KES/kg)","Total P&D chem (KES/kg)","harvesting (KES/hour)","P"
"Narok","7.50749613292526","2.19722457733622","0","2.484906649788","0","0","0","3.2188758248682","-2.19722457733622","1","0","0","1","0.776262087270452","-0.0992711151124262","9.5174164915346","850","0","0","0","38.8888888888889","9.86414844718958","68","0","0","0","350","8.75","10.5555555555556"
"Narok","6.7000789904453","1.09861228866811","1.38629436111989","2.484906649788","0","0","0","2.81341071676004","0","1","0","1","0","1.72870133326092","-0.0992711151124262","3.79398993851655","566.666666666667","0","0","0","0","9.05673130470962","34","0","0","0","0",NA,"10.5555555555556"
"Nyeri","8.15122520056591","-2.52572864430826","0","3.2188758248682","5.05145728861651","4.8283137373023","0","4.13516655674236","2.52572864430826","1","1","0","0","1.76130026174335","-0.447102691404152","9.45328655058657","2187.5","4375","4000","0","1250","10.7414923660117","35","28","32","0","100",NA,"13.3333333333333"
"Nyeri","5.59992510221662","0.485507815781701","0","1.71171676155452","1.30625165344635","3.42651518964645","0","0","-1.17865499634165","1","0","0","0","1.38795964043895","-0.447102691404152","7.40823215407558","0","110.769230769231","923.076923076923","0","86.1538461538462","8.19019226766245","0","60","90","0","280",NA,"13.3333333333333"
"Nyeri","7.16211838864106","0","0","2.30258509299405","0","3.91202300542815","0","3.91202300542815","0.693147180559945","1","1","0","0","1.29928298413026","-0.447102691404152","8.21878715560148","1750","0","1690","0","580","9.75238555408689","35","0","33.8","0","290","12.5","13.3333333333333"
"Nyeri","4.57892887478286","-1.38629436111989","0","2.484906649788","0","0","1.38629436111989","3.17805383034795","0","1","0","0","0","1.15688119679209","-0.315066184719027","6.19847871649231","840","0","0","120","0","7.16919604022869","35","0","0","30","0",NA,"13.3333333333333"
"Nyeri","7.99595352930137","-1.38629436111989","0","2.77258872223978","2.99573227355399","4.60517018598809","0","0","1.38629436111989","1","1","0","0","1.31908561142644","-0.447102691404152","8.65869275368994","0","600","3640","0","560","10.5862206947472","0","30","36.4","0","140",NA,"13.3333333333333"
"Nyeri","6.60965916818148","0","0","2.07944154167984","0","3.91202300542815","0","0","-0.693147180559945","1","1","0","0","1.31908561142644","-0.467256044831913","8.08487062913819","0","0","1690","0","115","9.19992633362731","0","0","33.8","0","230","12.5","13.3333333333333"
"Nyeri","6.67811567392422","0.405465108108164","0","2.484906649788","0","3.50655789731998","0","0","-4.31748811353631","0","1","0","0","1.83418018511201","-0.628325953006753","6.80977487062193","0","0","853.333333333333","0","53.3333333333333","9.26838283937005","0","0","25.6","0","4000","15","13.3333333333333"
"Nyeri","6.91256369997444","-0.693147180559945","0","2.30258509299405","0","5.01063529409626","0","1.79175946922805","0.693147180559945","1","0","0","0","1.13783300182139","-0.315066184719027","9.09043007530363","210","0","5070","0","1000","9.50283086542027","35","0","33.8","0","500",NA,"13.3333333333333"
"Nyeri","8.06685100302976","-1.6094379124341","0","2.30258509299405","3.91202300542815","3.91202300542815","0","0","1.6094379124341","1","1","0","0","2.04381436403668","-0.628325953006753","8.74830491237962","0","1750","1750","0","1600","10.6571181684756","0","35","35","0","320",NA,"13.3333333333333"
"Nyeri","6.0129936244078","0","0","2.07944154167984","2.30258509299405","0","0","0","0","1","1","0","0","0.171148256195829","-0.447102691404152","6.89770494312864","0","350","0","0","0","8.60326078985363","0","35","0","0","0",NA,"13.3333333333333"
"Nyeri","6.19221932994378","-0.693147180559945","0","2.07944154167984","0","3.91202300542815","0","0","0","1","1","0","0","-0.301105092783922","-0.447102691404152","7.85554467791566","0","0","1700","0","0","8.78248649538961","0","0","34","0","0",NA,"13.3333333333333"
"Nyeri","6.38060970634905","-1.6094379124341","0","2.30258509299405","3.2188758248682","0","0","0","0","1","1","0","0","0.974559639998131","-0.628325953006753","7.60090245954208","0","750","0","0","0","8.97087687179488","0","30","0","0","0",NA,"13.3333333333333"
"Nyeri","5.91317862870944","-0.287682072451781","0","2.07944154167984","0","0","0","0","0","0","0","0","0","1.56444054650336","-0.628325953006753","6.49627209854841","0","0","0","0","0","8.50344579415526","0","0","0","0","0",NA,"13.3333333333333"
"Nyeri","7.05794096574602","-1.6094379124341","0","2.30258509299405","2.70805020110221","0","0","2.70805020110221","0","1","1","0","0","0.95807226588911","-0.628325953006753","7.52294091807237","525","450","0","0","0","9.64820813119185","35","30","0","0","0",NA,"13.3333333333333"
"Nyeri","6.80786864315955","0.405465108108164","0","1.99243016469021","0","0","0","4.11632346894088","-0.405465108108164","1","1","0","0","2.09433015417359","-0.628325953006753","6.26479411333536","2146.66666666667","0","0","0","320","9.39813580860538","70","0","0","0","480",NA,"13.3333333333333"
"Nyeri","7.69149242573644","-1.38629436111989","0","2.30258509299405","2.484906649788","0","0","0","0","1","1","0","0","0.973300986590935","-0.628325953006753","6.73340189183736","0","360","0","0","0","10.2817595911823","0","30","0","0","0",NA,"13.3333333333333"
"Nyeri","6.1840251719444","0.405465108108164","0","1.89711998488588","0","2.81341071676004","0","0","0","0","1","0","0","0.457424847038875","-0.628325953006753","6.83159391801657","0","0","426.666666666667","0","0","8.77429233739023","0","0","25.6","0","0","12.5","13.3333333333333"
"Nyeri","6.59383189532513","-1.6094379124341","0","2.30258509299405","0","3.68887945411394","0","4.31748811353631","0","1","0","0","0","1.67896397508271","-0.628325953006753","7.79975331828725","2625","0","1040","0","0","9.18409906077096","35","0","26","0","0",NA,"13.3333333333333"
"Nyeri","6.10924758276437","0","0","2.60268968544438","0","3.91202300542815","0","0","0","0","0","0","0","-0.174353387144778","-0.447102691404152","8.01301211036892","0","0","1820","0","0","8.69951474821019","0","0","36.4","0","0","12.5","13.3333333333333"
"Nyeri","7.8034158412414","-0.85566611005772","0","2.64742557928578","3.56371631115993","0","0","3.85139838361171","0","1","1","0","0","1.46016420968635","-0.628325953006753","7.91399424751923","1788.23529411765","1058.82352941176","0","0","0","10.3936830066872","76","30","0","0","0",NA,"13.3333333333333"
"Nyeri","6.22269530860481","0","0","1.38629436111989","0","3.91202300542815","0","0","0","1","0","0","0","0.602492812291815","-0.447102691404152","7.94803199063728","0","0","1690","0","0","8.81296247405064","0","0","33.8","0","0",NA,"13.3333333333333"
"Nyeri","5.90647839070131","0","0","2.19722457733622","0","0","0","0","-1.38629436111989","0","1","0","0","1.12276274890039","-0.628325953006753","7.2152399787301","0","0","0","0","60","8.49674555614713","0","0","0","0","240",NA,"13.3333333333333"
"Nyeri","6.26315333464004","-0.356674943938732","0","2.14843441316679","0","4.67416305747504","0","0","0","1","1","0","0","0.231111720963387","-0.447102691404152","8.3291409599133","0","0","3428.57142857143","0","0","8.85342050008586","0","0","64","0","0",NA,"13.3333333333333"
"Nyeri","6.7000789904453","-0.287682072451781","0","2.70805020110221","2.59026716544583","1.67397643357167","0","2.36712361413162","-1.09861228866811","0","0","0","0","1.12059119538688","-0.628325953006753","7.6585422389885","373.333333333333","400","138.666666666667","0","80","9.29034615589112","35","30","26","0","240",NA,"13.3333333333333"
"Nyeri","5.46431897447489","0","0","1.79175946922805","0","3.91202300542815","0","2.07944154167984","-0.693147180559945","1","1","0","0","1.81156209652423","-0.447102691404152","7.59588991771854","280","0","1690","0","60","8.05458613992072","35","0","33.8","0","120",NA,"13.3333333333333"
"Nyeri","7.39928798552769","-2.07944154167984","0","2.89037175789616","2.77258872223978","0","0","3.17805383034795","0.693147180559945","0","0","0","0","1.26035313776204","-0.628325953006753","7.15461535691366","840","480","0","0","400","9.98955515097352","35","30","0","0","200","12.5","13.3333333333333"
"Nyeri","5.99457399347931","-0.133531392624523","0","1.74296930505862","3.500827222611","3.500827222611","0","0","-0.089612158689687","1","0","0","0","1.63054687564434","-0.447102691404152","8.08913184322112","0","994.285714285714","1110.28571428571","0","182.857142857143","8.58484115892513","0","60","67","0","200","12.5","13.3333333333333"
"Nyeri","6.12558014405193","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","0","1.46787434811231","-0.628325953006753","7.78322401633604","1750","0","0","0","0","8.71584730949775","35","0","0","0","0",NA,"13.3333333333333"
"Nyeri","6.35792891786641","-1.6094379124341","0","1.6094379124341","0","3.40119738166216","0","0","0","1","0","0","0","0.959350221334602","-0.447102691404152","7.42952084278646","0","0","1110","0","0","8.94819608331224","0","0","37","0","0",NA,"13.3333333333333"
"Nyeri","7.70493809793749","-2.07944154167984","0","2.77258872223978","0","0","0","3.68887945411394","2.07944154167984","1","0","0","0","0.976444654693902","-0.447102691404152","8.1886891244442","1400","0","0","0","1600","10.2952052633833","35","0","0","0","200",NA,"13.3333333333333"
"Nyeri","6.3186437368176","0.22314355131421","0","2.07944154167984","0","4.0943445622221","0","0","0","1","1","0","0","1.38629436111989","-0.447102691404152","7.92443418488756","0","0","1964","0","0","8.90891090226343","0","0","65.2","0","0","12.5","13.3333333333333"
"Nyeri","7.01179091737755","-1.38629436111989","0","2.77258872223978","2.99573227355399","0","0","2.99573227355399","0.470003629245736","1","1","0","0","1.57897870494939","-0.628325953006753","7.58069975222456","700","600","0","0","360","9.60205808282337","35","30","0","0","225",NA,"13.3333333333333"
"Nyeri","6.83479741443181","-1.38629436111989","0","2.07944154167984","0","0","0","3.68887945411394","0","1","0","0","0","1.28647402583768","-0.447102691404152","6.86693328446188","1400","0","0","0","0","9.42506457987764","35","0","0","0","0",NA,"13.3333333333333"
"Nyeri","6.70277273675275","-1.1239300966524","0","1.81707727721234","0","3.83198029775461","0","0","-0.262364264467491","1","0","0","0","0.470003629245736","-0.315066184719027","7.88086248589995","0","0","1384.61538461538","0","123.076923076923","9.29303990219858","0","0","60","0","160","12.5","13.3333333333333"
"Nyeri","6.59962557126125","-0.693147180559945","0","2.07944154167984","0","3.91202300542815","0","0","0","1","1","0","0","1.24703229378638","-0.447102691404152","7.57044325205737","0","0","1460","0","0","9.18989273670708","0","0","29.2","0","0",NA,"13.3333333333333"
"Nyeri","9.13205445357764","-3.50655789731998","0","2.81341071676004","0","5.80914299031403","0","0","0.510825623765991","1","0","0","0","1.14422279992016","-0.315066184719027","9.71313382404491","0","0","10000","0","2666.66666666667","11.7223216190235","0","0","30","0","1600",NA,"13.3333333333333"
"Nyeri","4.66340540082208","-0.356674943938732","0","2.26621744882317","1.74296930505862","0","0","2.30258509299405","0","0","1","0","0","1.08067458798144","-0.628325953006753","5.14416668672078","350","171.428571428571","0","0","0","7.25367256626791","70","30","0","0","0",NA,"13.3333333333333"
"Nyeri","6.46897120808112","0","0","2.30258509299405","0","3.91202300542815","0","0","0","1","1","0","0","0.498753042531721","-0.628325953006753","7.90100705199242","0","0","1200","0","0","9.05923837352694","0","0","24","0","0",NA,"13.3333333333333"
"Nyeri","7.30280634874143","-1.38629436111989","0","2.07944154167984","0","0","3.68887945411394","3.68887945411394","0","1","0","0","0","1.9823798288367","-0.628325953006753","7.78322401633604","1520","0","0","1400","0","9.89307351418726","38","0","0","35","0",NA,"13.3333333333333"
"Nyeri","6.71516518071138","0","0","1.90954250488444","0","0","0","0","0","0","1","0","0","0.655791394016176","-0.628325953006753","6.90775527898214","0","0","0","0","0","9.30543234615721","0","0","0","0","0","12.5","13.3333333333333"
"Nyeri","6.59962557126125","-1.38629436111989","0","1.79175946922805","0","3.17805383034795","0","0","0","1","0","0","0","1.69504204972625","-0.467256044831913","7.78322401633604","0","0","720","0","0","9.18989273670708","0","0","30","0","0",NA,"13.3333333333333"
"Nyeri","7.13918440988312","-1.89711998488588","0","2.81341071676004","4.53617731450114","0","0","4.60517018598809","0","1","0","0","0","1.71918877639322","-0.628325953006753","8.57546209954021","3500","2800","0","0","0","9.72945157532895","70","60","0","0","0",NA,"13.3333333333333"
"Nyeri","7.8845294462358","-2.12026353620009","0","2.81341071676004","3.72970144863419","0","0","3.72970144863419","0","1","1","0","0","1.60140574073684","-0.467256044831913","8.25582842728183","1458.33333333333","1250","0","0","0","10.4747966116816","35","30","0","0","0",NA,"13.3333333333333"
"Nyeri","6.9983452451765","-0.693147180559945","5.41164605185504","2.484906649788","0","0","0","4.60517018598809","0","1","1","0","0","1.81482474215905","-0.628325953006753","6.21460809842219","3500","0","0","0","0","9.58861241062232","35","0","0","0","0",NA,"13.3333333333333"
"Nyeri","6.59288013706833","-0.287682072451781","0","1.67397643357167","3.50655789731998","0","0","4.19970507787993","0","1","0","0","0","0.940007258491471","-0.467256044831913","7.94449216393216","2333.33333333333","1000","0","0","0","9.18314730251416","35","30","0","0","0","12.5","13.3333333333333"
"Nyeri","6.12558014405193","-1.38629436111989","0","2.07944154167984","0","0","0","2.77258872223978","0","1","1","0","0","1.58240924004618","-0.628325953006753","7.27239839257005","560","0","0","0","0","8.71584730949775","35","0","0","0","0",NA,"13.3333333333333"
"Nyeri","6.12558014405193","-0.693147180559945","0","2.07944154167984","0","2.99573227355399","0","0","0","1","1","0","0","1.8169939404066","-0.628325953006753","7.13089883029635","0","0","520","0","250","8.71584730949775","0","0","26","0","250",NA,"13.3333333333333"
"Nyeri","6.61959309129348","-1.38629436111989","0","2.60268968544438","0","0","0","0","0","0","1","0","0","-0.103510376369665","-0.628325953006753","5.7037824746562","0","0","0","0","0","9.20986025673931","0","0","0","0","0",NA,"13.3333333333333"
"Nyeri","6.3186437368176","-0.693147180559945","0","2.07944154167984","0","3.68887945411394","0","0","0","1","1","0","0","0.598836501088704","-0.628325953006753","7.6685611080159","0","0","1400","0","240","8.90891090226343","0","0","35","0","240",NA,"13.3333333333333"
"Nyeri","6.81872732461187","-0.693147180559945","0","2.07944154167984","0","0","0","0","0","1","1","0","0","1.24703229378638","-0.621465962873148","4.78749174278205","0","0","0","0","0","9.4089944900577","0","0","0","0","0",NA,"13.3333333333333"
"Nyeri","5.55504305345068","-0.644357016390513","0","2.25379492882461","2.0306513775104","0","0","0","-3.55534806148941","1","1","0","0","1.50703597881602","-0.628325953006753","6.76465443534146","0","228.571428571429","0","0","71.4285714285714","8.1453102188965","0","60","0","0","2500",NA,"13.3333333333333"
"Nyeri","7.23493446869176","-1.6094379124341","0","2.99573227355399","0","0","0","4.44265125649032","2.02814824729229","1","1","0","0","1.30291275218084","-0.628325953006753","8.56598335558567","2975","0","0","0","3750","9.82520163413758","35","0","0","0","493.421052631579",NA,"13.3333333333333"
"Nyeri","6.46897120808112","-0.693147180559945","0","2.07944154167984","0","0","0","3.68887945411394","0","1","0","0","0","0.89199803930511","-0.628325953006753","6.62007320653036","1400","0","0","0","0","9.05923837352694","35","0","0","0","0",NA,"13.3333333333333"
